CustomerID,prob_churn,churn_real,rank_risco
3229758,0.4727,0,4985
3328886,0.4727,0,4986
3122830,0.4727,0,4987
3228458,0.4727,1,4988
3275454,0.4726,0,4989
3100066,0.4726,0,4990
3244626,0.4726,1,4991
3112350,0.4726,1,4992
3118550,0.4724,0,4993
3270878,0.4724,0,4994
3060570,0.4724,0,4995
3275266,0.4724,0,4996
3066442,0.4724,0,4997
3182354,0.4723,0,4998
3201470,0.4723,0,4999
3070938,0.4723,0,5000
3054170,0.4722,0,5001
3392914,0.4722,1,5002
3036946,0.4721,0,5003
3248402,0.472,0,5004
3320142,0.472,0,5005
3274130,0.472,0,5006
3131782,0.472,0,5007
3336034,0.472,1,5008
3025882,0.472,0,5009
3178034,0.4719,0,5010
3201810,0.4718,1,5011
3310942,0.4718,1,5012
3075558,0.4718,0,5013
3201506,0.4717,0,5014
3340554,0.4717,0,5015
3166598,0.4717,0,5016
3200198,0.4717,0,5017
3336994,0.4716,0,5018
3209358,0.4715,0,5019
3203174,0.4715,0,5020
3092518,0.4714,1,5021
3115650,0.4713,0,5022
3084926,0.4713,0,5023
3240034,0.4713,0,5024
3185818,0.4712,0,5025
3138086,0.4712,1,5026
3032334,0.4711,1,5027
3003782,0.471,0,5028
3035926,0.471,0,5029
3144470,0.4709,0,5030
3299426,0.4709,0,5031
3057130,0.4709,0,5032
3049534,0.4709,1,5033
3051922,0.4709,0,5034
3016758,0.4709,0,5035
3349150,0.4708,0,5036
3319842,0.4708,1,5037
3081950,0.4708,0,5038
3058142,0.4707,1,5039
3219650,0.4707,1,5040
3251490,0.4707,0,5041
3181774,0.4706,0,5042
3365894,0.4706,0,5043
3264530,0.4706,0,5044
3056970,0.4705,1,5045
3167466,0.4705,0,5046
3131514,0.4704,0,5047
3376394,0.4704,0,5048
3125506,0.4704,0,5049
3124918,0.4703,0,5050
3085266,0.4703,1,5051
3184974,0.4702,0,5052
3161426,0.4702,0,5053
3215322,0.4702,0,5054
3104878,0.4702,1,5055
3272106,0.4702,1,5056
3115002,0.4701,0,5057
3036586,0.4701,0,5058
3084350,0.4701,0,5059
3102006,0.4701,0,5060
3095118,0.47,0,5061
3316314,0.47,0,5062
3226662,0.47,0,5063
3005798,0.4699,0,5064
3153878,0.4699,0,5065
3207366,0.4699,0,5066
3162946,0.4698,0,5067
3255910,0.4696,1,5068
3072098,0.4696,0,5069
3325798,0.4695,0,5070
3132374,0.4693,1,5071
3252818,0.4692,0,5072
3269330,0.4692,1,5073
3106102,0.4692,0,5074
3350342,0.4692,1,5075
3118442,0.4691,0,5076
3369010,0.4691,0,5077
3205698,0.4691,0,5078
3053066,0.4691,0,5079
3395502,0.469,0,5080
3140194,0.4689,0,5081
3334038,0.4689,0,5082
3101546,0.4689,0,5083
3305610,0.4689,1,5084
3101858,0.4689,0,5085
3372802,0.4688,1,5086
3077778,0.4688,0,5087
3165238,0.4688,0,5088
3341706,0.4688,0,5089
3023862,0.4687,0,5090
3385754,0.4687,0,5091
3239934,0.4687,1,5092
3039926,0.4686,1,5093
3271534,0.4686,0,5094
3368810,0.4686,0,5095
3057010,0.4685,0,5096
3214174,0.4684,1,5097
3143102,0.4684,0,5098
3078090,0.4684,0,5099
3041922,0.4683,0,5100
3179930,0.4683,0,5101
3017318,0.4683,0,5102
3067982,0.4683,0,5103
3184198,0.4683,0,5104
3105490,0.4683,0,5105
3072642,0.4682,0,5106
3013806,0.4681,0,5107
3037582,0.4681,1,5108
3109026,0.4681,0,5109
3066270,0.468,0,5110
3069002,0.4679,0,5111
3327522,0.4678,0,5112
3397446,0.4678,1,5113
3086006,0.4677,0,5114
3236578,0.4677,1,5115
3259954,0.4677,1,5116
3136530,0.4676,1,5117
3024102,0.4675,1,5118
3167518,0.4674,1,5119
3206174,0.4674,0,5120
3059250,0.4674,0,5121
3340946,0.4673,1,5122
3376454,0.4672,0,5123
3273578,0.4672,0,5124
3129994,0.4672,0,5125
3164194,0.4672,0,5126
3095962,0.4672,1,5127
3236250,0.4671,1,5128
3126522,0.4671,0,5129
3332390,0.467,1,5130
3366290,0.467,0,5131
3189946,0.467,0,5132
3026186,0.467,0,5133
3190074,0.467,1,5134
3114970,0.467,0,5135
3086046,0.467,1,5136
3297790,0.4669,0,5137
3154410,0.4669,0,5138
3141150,0.4668,0,5139
3158422,0.4668,0,5140
3290066,0.4667,0,5141
3342518,0.4667,1,5142
3024130,0.4667,1,5143
3188770,0.4666,0,5144
3292938,0.4666,1,5145
3078642,0.4666,1,5146
3006902,0.4665,0,5147
3091914,0.4665,0,5148
3262650,0.4665,0,5149
3180394,0.4664,0,5150
3218598,0.4664,0,5151
3064358,0.4664,1,5152
3189282,0.4664,1,5153
3260406,0.4663,0,5154
3095314,0.4663,0,5155
3117546,0.4663,0,5156
3162350,0.4663,1,5157
3102334,0.4663,1,5158
3165178,0.4662,0,5159
3349846,0.4662,0,5160
3155810,0.4661,1,5161
3171202,0.466,0,5162
3147926,0.4659,0,5163
3134694,0.4659,0,5164
3313246,0.4658,0,5165
3343710,0.4658,1,5166
3203686,0.4658,1,5167
3319250,0.4658,0,5168
3150502,0.4656,0,5169
3124514,0.4656,1,5170
3272606,0.4655,0,5171
3016958,0.4654,1,5172
3297522,0.4654,0,5173
3062154,0.4654,0,5174
3260542,0.4653,0,5175
3088482,0.4653,0,5176
3299106,0.4653,0,5177
3066482,0.4653,0,5178
3141534,0.4653,0,5179
3077918,0.4653,0,5180
3162246,0.4652,1,5181
3088966,0.4652,0,5182
3219782,0.4651,0,5183
3350586,0.4651,1,5184
3246826,0.4651,0,5185
3270022,0.4651,1,5186
3056950,0.465,1,5187
3077278,0.4649,1,5188
3239666,0.4649,1,5189
3111586,0.4648,0,5190
3190438,0.4647,0,5191
3090574,0.4646,1,5192
3357578,0.4646,1,5193
3211054,0.4645,0,5194
3267962,0.4644,0,5195
3107070,0.4643,1,5196
3300638,0.4643,0,5197
3374002,0.4643,0,5198
3103446,0.4643,1,5199
3240322,0.4643,0,5200
3007650,0.4642,0,5201
3113762,0.4642,0,5202
3186254,0.4642,1,5203
3275870,0.4641,0,5204
3190994,0.464,1,5205
3128998,0.4639,1,5206
3129070,0.4638,1,5207
3367658,0.4638,0,5208
3214818,0.4638,0,5209
3076722,0.4637,1,5210
3170262,0.4637,0,5211
3206738,0.4637,0,5212
3342718,0.4635,0,5213
3153062,0.4635,0,5214
3172634,0.4634,0,5215
3194378,0.4634,0,5216
3144734,0.4634,1,5217
3165038,0.4631,0,5218
3215154,0.4631,0,5219
3353274,0.4629,0,5220
3105594,0.4629,0,5221
3189506,0.4629,0,5222
3006470,0.4629,0,5223
3298378,0.4628,0,5224
3188470,0.4627,0,5225
3261698,0.4627,1,5226
3004538,0.4627,0,5227
3058810,0.4626,1,5228
3091542,0.4625,0,5229
3253270,0.4624,0,5230
3329162,0.4623,0,5231
3110342,0.4623,0,5232
3072122,0.462,1,5233
3227610,0.4619,0,5234
3254610,0.4619,0,5235
3059766,0.4619,1,5236
3182210,0.4618,0,5237
3132570,0.4618,1,5238
3170390,0.4618,0,5239
3257526,0.4617,1,5240
3277094,0.4617,1,5241
3129158,0.4617,0,5242
3034830,0.4617,1,5243
3231574,0.4616,0,5244
3205966,0.4616,0,5245
3028550,0.4615,0,5246
3152086,0.4614,0,5247
3174850,0.4614,1,5248
3330462,0.4614,1,5249
3140826,0.4613,0,5250
3256966,0.4612,0,5251
3031674,0.461,0,5252
3385582,0.461,1,5253
3075738,0.461,0,5254
3163678,0.4609,1,5255
3394130,0.4608,0,5256
3084698,0.4608,1,5257
3357566,0.4607,0,5258
3026978,0.4606,0,5259
3233642,0.4605,1,5260
3342970,0.4605,1,5261
3270258,0.4604,0,5262
3166594,0.4604,0,5263
3161122,0.4604,0,5264
3114254,0.4604,1,5265
3076974,0.4604,0,5266
3386266,0.4603,0,5267
3108138,0.4602,0,5268
3399538,0.4602,0,5269
3110386,0.4601,1,5270
3123242,0.4601,0,5271
3103586,0.46,0,5272
3355954,0.4599,1,5273
3015482,0.4599,0,5274
3317210,0.4598,0,5275
3045382,0.4597,0,5276
3097786,0.4597,1,5277
3323110,0.4596,0,5278
3087646,0.4596,0,5279
3299502,0.4596,0,5280
3021838,0.4596,0,5281
3275750,0.4596,0,5282
3276162,0.4595,0,5283
3130174,0.4595,1,5284
3045262,0.4594,0,5285
3000062,0.4594,0,5286
3254938,0.4594,0,5287
3248038,0.4594,1,5288
3264866,0.4594,1,5289
3240354,0.4594,0,5290
3199766,0.4593,1,5291
3117858,0.4593,0,5292
3103122,0.4593,1,5293
3326590,0.4592,0,5294
3062018,0.4592,0,5295
3226146,0.4592,0,5296
3307098,0.4592,0,5297
3240126,0.4591,0,5298
3078850,0.4591,0,5299
3018790,0.4591,0,5300
3117598,0.459,1,5301
3039098,0.459,0,5302
3040910,0.4589,0,5303
3387894,0.4589,0,5304
3318114,0.4589,1,5305
3059702,0.4588,0,5306
3124390,0.4588,1,5307
3137890,0.4588,0,5308
3013922,0.4587,0,5309
3270526,0.4586,1,5310
3337206,0.4586,0,5311
3200682,0.4586,0,5312
3056426,0.4585,0,5313
3214206,0.4584,0,5314
3100078,0.4583,0,5315
3050118,0.4583,0,5316
3270834,0.4583,1,5317
3310406,0.4582,0,5318
3342946,0.4581,0,5319
3029286,0.4581,0,5320
3051806,0.458,0,5321
3126762,0.458,0,5322
3199462,0.4579,0,5323
3310314,0.4578,0,5324
3117450,0.4578,0,5325
3193986,0.4578,1,5326
3386126,0.4578,0,5327
3297718,0.4577,0,5328
3262682,0.4577,0,5329
3097474,0.4577,0,5330
3249402,0.4573,0,5331
3042758,0.4573,1,5332
3167890,0.4573,1,5333
3089106,0.4573,0,5334
3214054,0.4573,1,5335
3046202,0.4573,0,5336
3391970,0.4572,0,5337
3195306,0.4572,0,5338
3227702,0.4572,0,5339
3187094,0.4572,1,5340
3180910,0.4571,0,5341
3049522,0.4571,0,5342
3096514,0.457,0,5343
3300738,0.457,1,5344
3347962,0.4569,1,5345
3012942,0.4569,0,5346
3138582,0.4569,0,5347
3197506,0.4568,1,5348
3002526,0.4568,0,5349
3342126,0.4567,0,5350
3202054,0.4567,0,5351
3012954,0.4567,0,5352
3119190,0.4567,1,5353
3144986,0.4566,0,5354
3089906,0.4566,1,5355
3110954,0.4566,0,5356
3328458,0.4566,0,5357
3100638,0.4565,0,5358
3169302,0.4565,0,5359
3242610,0.4565,0,5360
3153886,0.4564,0,5361
3277170,0.4564,1,5362
3161494,0.4563,0,5363
3294194,0.4563,1,5364
3240742,0.4562,0,5365
3203054,0.4562,0,5366
3093830,0.4562,0,5367
3292254,0.456,1,5368
3260750,0.456,1,5369
3228158,0.456,1,5370
3135310,0.4558,0,5371
3192482,0.4558,0,5372
3366362,0.4558,0,5373
3190498,0.4556,1,5374
3171946,0.4556,0,5375
3122914,0.4556,0,5376
3155798,0.4555,0,5377
3197538,0.4554,0,5378
3143166,0.4554,0,5379
3078766,0.4554,0,5380
3101602,0.4554,1,5381
3348946,0.4554,0,5382
3364026,0.4553,0,5383
3204802,0.4553,0,5384
3092594,0.4552,0,5385
3103006,0.4552,1,5386
3322150,0.4551,0,5387
3034590,0.4551,0,5388
3216614,0.4549,0,5389
3278902,0.4549,0,5390
3258666,0.4549,1,5391
3160378,0.4548,0,5392
3250502,0.4547,0,5393
3064834,0.4547,0,5394
3367398,0.4547,0,5395
3036602,0.4545,0,5396
3288470,0.4544,0,5397
3385090,0.4544,0,5398
3198214,0.4543,1,5399
3128374,0.4543,0,5400
3069098,0.4543,0,5401
3093418,0.4542,0,5402
3342990,0.4542,0,5403
3126050,0.4542,0,5404
3054922,0.4541,0,5405
3398874,0.4541,1,5406
3319946,0.454,0,5407
3215438,0.454,0,5408
3134722,0.454,0,5409
3294218,0.4539,0,5410
3248946,0.4539,1,5411
3128506,0.4538,0,5412
3205666,0.4538,0,5413
3188886,0.4538,0,5414
3184846,0.4538,0,5415
3168406,0.4537,0,5416
3251870,0.4537,1,5417
3118798,0.4536,0,5418
3034550,0.4536,0,5419
3397490,0.4536,0,5420
3236246,0.4536,1,5421
3072050,0.4535,0,5422
3241458,0.4535,1,5423
3322958,0.4534,0,5424
3090830,0.4534,1,5425
3188294,0.4534,1,5426
3097366,0.4534,0,5427
3258086,0.4534,1,5428
3071642,0.4533,1,5429
3138018,0.4533,0,5430
3053674,0.4532,0,5431
3322854,0.4531,0,5432
3210062,0.4529,0,5433
3135466,0.4529,0,5434
3110366,0.4528,1,5435
3237418,0.4527,0,5436
3003450,0.4527,0,5437
3188142,0.4527,0,5438
3001850,0.4527,0,5439
3218614,0.4526,0,5440
3075934,0.4526,1,5441
3189514,0.4526,0,5442
3070422,0.4526,1,5443
3134994,0.4525,0,5444
3208566,0.4524,0,5445
3140910,0.4521,0,5446
3148414,0.4519,0,5447
3126090,0.4519,0,5448
3169462,0.4518,0,5449
3205026,0.4518,1,5450
3251642,0.4517,0,5451
3109018,0.4517,0,5452
3201822,0.4516,1,5453
3305682,0.4516,1,5454
3068374,0.4516,0,5455
3160046,0.4515,0,5456
3019778,0.4514,0,5457
3293994,0.4514,0,5458
3109230,0.4513,1,5459
3070686,0.4513,0,5460
3105514,0.4513,0,5461
3114906,0.4512,0,5462
3311278,0.4512,1,5463
3153566,0.4512,0,5464
3341722,0.4512,0,5465
3010122,0.4511,0,5466
3151010,0.4511,0,5467
3065014,0.4511,0,5468
3075474,0.4511,0,5469
3050786,0.451,0,5470
3112566,0.451,0,5471
3048182,0.4509,0,5472
3115930,0.4509,0,5473
3071902,0.4507,1,5474
3139766,0.4507,0,5475
3247718,0.4506,1,5476
3020918,0.4506,0,5477
3131542,0.4506,0,5478
3135214,0.4505,0,5479
3129770,0.4505,0,5480
3016566,0.4503,1,5481
3145090,0.4503,1,5482
3292170,0.4501,0,5483
3033446,0.4501,0,5484
3116122,0.4499,0,5485
3334890,0.4498,1,5486
3070198,0.4498,1,5487
3075514,0.4498,0,5488
3048034,0.4496,0,5489
3314650,0.4496,0,5490
3178002,0.4496,0,5491
3337370,0.4495,1,5492
3247026,0.4495,0,5493
3099454,0.4495,0,5494
3015950,0.4495,0,5495
3079078,0.4494,0,5496
3116978,0.4494,0,5497
3054906,0.4494,0,5498
3316090,0.4493,0,5499
3364370,0.4493,1,5500
3038414,0.4492,0,5501
3192002,0.4492,1,5502
3177002,0.449,0,5503
3116910,0.449,1,5504
3203166,0.4489,0,5505
3354710,0.4488,0,5506
3140098,0.4487,0,5507
3372258,0.4487,0,5508
3242534,0.4486,1,5509
3138006,0.4486,0,5510
3040042,0.4485,0,5511
3167098,0.4485,0,5512
3173702,0.4485,1,5513
3127838,0.4484,0,5514
3387194,0.4483,0,5515
3138354,0.4482,1,5516
3259570,0.4482,0,5517
3390706,0.4482,0,5518
3089310,0.4482,0,5519
3168402,0.4481,0,5520
3296546,0.4481,0,5521
3357210,0.4481,1,5522
3196238,0.4481,0,5523
3105614,0.4481,0,5524
3110874,0.4481,1,5525
3347354,0.448,1,5526
3045362,0.4479,0,5527
3150614,0.4479,0,5528
3120446,0.4479,0,5529
3248358,0.4478,0,5530
3110886,0.4478,0,5531
3132586,0.4478,0,5532
3148214,0.4477,0,5533
3330478,0.4475,0,5534
3155238,0.4475,0,5535
3035050,0.4474,0,5536
3144218,0.4473,0,5537
3361154,0.4473,0,5538
3177474,0.4473,0,5539
3149470,0.4472,0,5540
3146170,0.4472,0,5541
3360862,0.4471,1,5542
3204102,0.4471,0,5543
3250962,0.447,0,5544
3276754,0.4469,1,5545
3198962,0.4469,0,5546
3051350,0.4469,0,5547
3300526,0.4468,1,5548
3361178,0.4467,0,5549
3213282,0.4467,0,5550
3199474,0.4467,0,5551
3390758,0.4466,0,5552
3232818,0.4466,0,5553
3182614,0.4465,0,5554
3217850,0.4465,0,5555
3009874,0.4465,1,5556
3143578,0.4465,1,5557
3022338,0.4464,0,5558
3092750,0.4464,0,5559
3044410,0.4464,0,5560
3038830,0.4463,1,5561
3127474,0.4463,0,5562
3337814,0.4463,0,5563
3128774,0.4463,0,5564
3140618,0.4463,0,5565
3223706,0.4461,0,5566
3151970,0.4461,0,5567
3361482,0.4461,0,5568
3047862,0.4461,0,5569
3293782,0.446,0,5570
3171466,0.446,0,5571
3242262,0.446,0,5572
3013626,0.4459,0,5573
3074878,0.4459,1,5574
3124742,0.4459,0,5575
3027210,0.4458,0,5576
3307026,0.4458,0,5577
3176958,0.4457,0,5578
3290470,0.4457,0,5579
3027642,0.4457,0,5580
3062246,0.4456,0,5581
3237634,0.4455,0,5582
3185310,0.4455,0,5583
3049746,0.4455,1,5584
3262442,0.4454,0,5585
3140314,0.4454,0,5586
3140918,0.4453,0,5587
3015766,0.4453,1,5588
3341546,0.4453,1,5589
3301566,0.4453,0,5590
3159930,0.4453,1,5591
3061746,0.4452,0,5592
3073654,0.4452,0,5593
3094394,0.4452,0,5594
3087430,0.4452,1,5595
3242870,0.4451,1,5596
3254050,0.445,0,5597
3238426,0.4447,0,5598
3256762,0.4447,0,5599
3087790,0.4447,0,5600
3235042,0.4444,0,5601
3010482,0.4443,0,5602
3034802,0.4442,1,5603
3099306,0.4442,0,5604
3008014,0.4442,0,5605
3259054,0.4441,0,5606
3179302,0.4441,0,5607
3297994,0.4441,0,5608
3317314,0.444,0,5609
3191462,0.444,1,5610
3289466,0.444,0,5611
3194074,0.444,0,5612
3242390,0.444,1,5613
3118930,0.4439,0,5614
3365130,0.4439,0,5615
3149950,0.4438,0,5616
3372250,0.4438,0,5617
3054386,0.4437,0,5618
3163362,0.4437,0,5619
3054314,0.4437,0,5620
3288490,0.4436,1,5621
3301834,0.4436,1,5622
3082386,0.4436,0,5623
3012174,0.4435,0,5624
3022214,0.4434,0,5625
3077370,0.4434,0,5626
3094454,0.4433,0,5627
3114646,0.4433,0,5628
3040198,0.4433,0,5629
3168014,0.4433,0,5630
3117118,0.4433,0,5631
3238866,0.4432,0,5632
3155890,0.4432,1,5633
3277398,0.4432,0,5634
3363826,0.4432,0,5635
3058678,0.4431,1,5636
3227222,0.4431,1,5637
3205650,0.4431,0,5638
3399286,0.443,0,5639
3185890,0.443,0,5640
3113990,0.443,0,5641
3178182,0.4429,0,5642
3287514,0.4429,1,5643
3056470,0.4429,0,5644
3070858,0.4429,0,5645
3101250,0.4428,0,5646
3194366,0.4427,0,5647
3246550,0.4426,1,5648
3007362,0.4426,0,5649
3144366,0.4426,0,5650
3380378,0.4426,0,5651
3039134,0.4425,0,5652
3229890,0.4425,0,5653
3036534,0.4424,0,5654
3217414,0.4424,0,5655
3203470,0.4423,0,5656
3296742,0.4423,1,5657
3242026,0.4423,0,5658
3181894,0.4421,1,5659
3293598,0.442,1,5660
3029582,0.442,0,5661
3297030,0.4419,0,5662
3028410,0.4419,0,5663
3083930,0.4419,0,5664
3301114,0.4418,0,5665
3244006,0.4417,0,5666
3123850,0.4417,0,5667
3100210,0.4417,0,5668
3039182,0.4416,1,5669
3341302,0.4416,0,5670
3268594,0.4415,0,5671
3238522,0.4413,0,5672
3336430,0.4413,1,5673
3282266,0.4413,0,5674
3292810,0.4413,0,5675
3232934,0.4412,0,5676
3127710,0.4412,0,5677
3241606,0.4411,1,5678
3351382,0.4411,0,5679
3141058,0.4411,0,5680
3032534,0.4411,0,5681
3252314,0.4411,0,5682
3204226,0.441,0,5683
3171654,0.441,0,5684
3017882,0.441,0,5685
3068134,0.441,1,5686
3060314,0.441,1,5687
3295530,0.4409,0,5688
3356682,0.4409,1,5689
3137610,0.4409,0,5690
3107418,0.4409,0,5691
3037334,0.4409,0,5692
3064342,0.4409,1,5693
3263926,0.4408,1,5694
3016578,0.4408,0,5695
3132682,0.4407,0,5696
3232442,0.4406,0,5697
3190178,0.4406,0,5698
3065762,0.4406,0,5699
3074374,0.4405,0,5700
3171902,0.4405,0,5701
3222402,0.4405,0,5702
3365638,0.4405,0,5703
3176870,0.4404,1,5704
3082010,0.4403,1,5705
3390874,0.4401,0,5706
3255926,0.4401,1,5707
3145550,0.4401,1,5708
3216094,0.4401,1,5709
3274686,0.44,0,5710
3160434,0.44,1,5711
3322230,0.4399,0,5712
3231854,0.4399,0,5713
3146586,0.4399,0,5714
3216842,0.4399,0,5715
3129798,0.4399,1,5716
3081998,0.4399,0,5717
3051302,0.4399,1,5718
3066762,0.4399,0,5719
3102546,0.4399,0,5720
3396870,0.4398,0,5721
3076458,0.4398,0,5722
3132206,0.4398,1,5723
3239446,0.4397,0,5724
3043166,0.4397,0,5725
3361210,0.4397,0,5726
3212798,0.4396,1,5727
3008066,0.4396,0,5728
3208726,0.4396,0,5729
3072526,0.4395,0,5730
3015630,0.4395,1,5731
3154834,0.4394,1,5732
3226722,0.4393,1,5733
3299698,0.4393,0,5734
3072066,0.4393,0,5735
3056738,0.4392,1,5736
3336074,0.4392,0,5737
3206074,0.4391,0,5738
3374038,0.4391,1,5739
3038010,0.439,0,5740
3282334,0.439,0,5741
3298454,0.439,0,5742
3217242,0.4389,0,5743
3144258,0.4387,0,5744
3127014,0.4387,0,5745
3032462,0.4387,1,5746
3270054,0.4387,0,5747
3079222,0.4385,0,5748
3273794,0.4384,1,5749
3005126,0.4384,1,5750
3202606,0.4384,1,5751
3339834,0.4383,0,5752
3067578,0.4383,1,5753
3220454,0.4382,0,5754
3195418,0.4382,0,5755
3088294,0.438,0,5756
3393418,0.438,0,5757
3035186,0.4379,0,5758
3096986,0.4378,0,5759
3030462,0.4378,0,5760
3239350,0.4377,0,5761
3158378,0.4376,0,5762
3198806,0.4375,0,5763
3121774,0.4375,0,5764
3240994,0.4375,0,5765
3292750,0.4374,1,5766
3268850,0.4374,0,5767
3188758,0.4373,1,5768
3158850,0.4373,0,5769
3086966,0.4372,1,5770
3130206,0.4372,0,5771
3210538,0.4372,0,5772
3389594,0.4371,0,5773
3209630,0.4371,0,5774
3252838,0.4371,1,5775
3397754,0.4371,0,5776
3223190,0.437,0,5777
3095362,0.437,1,5778
3293134,0.437,0,5779
3012834,0.437,0,5780
3094590,0.4369,0,5781
3104982,0.4368,1,5782
3005658,0.4368,0,5783
3164486,0.4367,1,5784
3220310,0.4367,0,5785
3266402,0.4366,0,5786
3001974,0.4366,0,5787
3247730,0.4366,0,5788
3064802,0.4366,0,5789
3215326,0.4366,0,5790
3291386,0.4365,1,5791
3241214,0.4364,0,5792
3316558,0.4364,0,5793
3126918,0.4364,0,5794
3039658,0.4363,0,5795
3171898,0.4361,0,5796
3196150,0.4361,1,5797
3129102,0.4361,0,5798
3205410,0.436,0,5799
3127658,0.436,0,5800
3172358,0.436,0,5801
3238802,0.4359,0,5802
3129346,0.4359,0,5803
3025626,0.4359,0,5804
3226490,0.4358,0,5805
3032218,0.4358,0,5806
3159094,0.4358,0,5807
3180978,0.4358,0,5808
3162030,0.4357,1,5809
3370118,0.4357,1,5810
3024778,0.4357,1,5811
3257086,0.4356,0,5812
3013006,0.4356,0,5813
3297282,0.4356,1,5814
3016838,0.4356,0,5815
3192418,0.4356,0,5816
3382014,0.4355,0,5817
3387366,0.4355,0,5818
3223034,0.4355,1,5819
3269554,0.4354,0,5820
3203698,0.4354,0,5821
3068666,0.4354,1,5822
3328346,0.4354,0,5823
3126142,0.4354,0,5824
3256690,0.4353,0,5825
3134462,0.4352,0,5826
3340066,0.4352,0,5827
3174630,0.4352,0,5828
3335574,0.4352,0,5829
3054234,0.4351,0,5830
3290146,0.4351,0,5831
3150678,0.4351,1,5832
3195846,0.4351,0,5833
3103930,0.435,1,5834
3359526,0.435,0,5835
3245514,0.435,1,5836
3358802,0.435,0,5837
3071326,0.4348,0,5838
3061662,0.4348,0,5839
3053730,0.4348,1,5840
3369418,0.4347,0,5841
3078542,0.4347,0,5842
3130746,0.4346,1,5843
3156430,0.4346,0,5844
3124914,0.4346,1,5845
3127694,0.4346,0,5846
3081410,0.4345,0,5847
3232838,0.4345,0,5848
3168722,0.4345,0,5849
3221818,0.4344,0,5850
3030326,0.4344,0,5851
3096262,0.4343,0,5852
3355654,0.4343,0,5853
3184370,0.4342,1,5854
3161874,0.4341,1,5855
3159574,0.4341,0,5856
3165694,0.434,0,5857
3220078,0.434,0,5858
3114274,0.434,0,5859
3350610,0.434,1,5860
3347478,0.4339,1,5861
3137222,0.4339,0,5862
3149994,0.4338,0,5863
3242434,0.4338,0,5864
3331490,0.4338,1,5865
3221598,0.4337,1,5866
3039382,0.4337,0,5867
3148126,0.4336,1,5868
3111142,0.4335,0,5869
3128958,0.4334,0,5870
3209110,0.4334,1,5871
3242002,0.4333,0,5872
3073010,0.4333,0,5873
3047066,0.4333,0,5874
3224266,0.4332,1,5875
3219258,0.4332,1,5876
3039478,0.4331,1,5877
3208266,0.433,0,5878
3203070,0.433,0,5879
3065718,0.4329,0,5880
3230226,0.4328,0,5881
3090118,0.4327,0,5882
3043446,0.4327,1,5883
3197578,0.4327,0,5884
3132850,0.4326,0,5885
3145498,0.4325,0,5886
3094058,0.4325,1,5887
3125198,0.4325,0,5888
3171722,0.4324,0,5889
3237702,0.4324,1,5890
3013438,0.4323,0,5891
3042650,0.4323,1,5892
3108886,0.4322,1,5893
3079950,0.4322,0,5894
3146242,0.4322,1,5895
3177018,0.4321,0,5896
3156774,0.4321,0,5897
3192338,0.432,0,5898
3114614,0.432,0,5899
3201218,0.4319,0,5900
3309002,0.4319,1,5901
3039894,0.4318,0,5902
3135182,0.4318,1,5903
3162446,0.4318,0,5904
3264106,0.4318,0,5905
3157570,0.4317,0,5906
3286382,0.4317,0,5907
3192158,0.4316,0,5908
3103958,0.4316,0,5909
3181346,0.4316,0,5910
3211610,0.4316,0,5911
3275142,0.4316,1,5912
3398114,0.4316,1,5913
3355994,0.4315,0,5914
3038134,0.4315,1,5915
3317298,0.4314,0,5916
3132450,0.4314,0,5917
3276926,0.4314,0,5918
3326698,0.4313,0,5919
3181450,0.4313,0,5920
3092934,0.4313,0,5921
3176862,0.4313,0,5922
3154566,0.4312,1,5923
3256006,0.4312,0,5924
3147978,0.4312,0,5925
3165218,0.4311,0,5926
3058782,0.4311,0,5927
3327502,0.431,1,5928
3377550,0.4309,0,5929
3301006,0.4308,0,5930
3219474,0.4307,0,5931
3355066,0.4307,1,5932
3076482,0.4307,0,5933
3201154,0.4306,0,5934
3114414,0.4306,1,5935
3313546,0.4305,1,5936
3183442,0.4305,0,5937
3165398,0.4305,0,5938
3045918,0.4305,0,5939
3158978,0.4304,0,5940
3257166,0.4303,0,5941
3221842,0.4303,0,5942
3193282,0.4302,0,5943
3351094,0.4302,0,5944
3141610,0.4302,0,5945
3059414,0.4301,0,5946
3253082,0.4301,1,5947
3144422,0.43,0,5948
3333310,0.43,0,5949
3232986,0.4299,0,5950
3016898,0.4298,0,5951
3133510,0.4298,0,5952
3300906,0.4296,0,5953
3282606,0.4296,0,5954
3067398,0.4296,1,5955
3019006,0.4296,0,5956
3055802,0.4295,0,5957
3165474,0.4294,0,5958
3217098,0.4293,0,5959
3046442,0.4292,0,5960
3080210,0.4292,0,5961
3134618,0.4292,1,5962
3140630,0.4292,0,5963
3396250,0.4291,0,5964
3341682,0.4291,1,5965
3362146,0.4291,0,5966
3156210,0.429,0,5967
3186934,0.429,0,5968
3203194,0.429,0,5969
3186686,0.4289,1,5970
3097042,0.4289,0,5971
3186586,0.4288,0,5972
3350510,0.4288,0,5973
3044918,0.4288,1,5974
3213786,0.4288,1,5975
3152274,0.4287,0,5976
3216914,0.4286,1,5977
3077170,0.4285,0,5978
3002930,0.4284,1,5979
3153022,0.4284,0,5980
3176126,0.4283,0,5981
3008658,0.4283,0,5982
3187182,0.4283,0,5983
3139022,0.4282,1,5984
3201618,0.4281,0,5985
3211810,0.4281,0,5986
3203862,0.4281,0,5987
3075046,0.4281,0,5988
3219974,0.428,1,5989
